library_no,pose_id,bvh_filename,source_clip_id,provider,collection_id,native_subject_id,native_asset_id,native_clip_id,original_title,original_filename,selected_frame_index,selected_frame_index_hint,frame_index_base,source_fps,sample_ordinal,retarget_profile,operations,source_uri,source_sha256,catalog_snapshot_ref,catalog_match_status,file_lineage_status,reviewer,notes
BVH-001135,rokoko_PlayingTrumpet_mixamo_00574,rokoko_PlayingTrumpet_mixamo_00574.bvh,rokoko:PlayingTrumpet,unknown,rokoko,,,,Playing Trumpet,,,574,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001136,rokoko_PlayingTrumpet_mixamo_00574_mirror,rokoko_PlayingTrumpet_mixamo_00574_mirror.bvh,rokoko:PlayingTrumpet,unknown,rokoko,,,,Playing Trumpet,,,574,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001137,rokoko_PlayingTrumpet_mixamo_00608,rokoko_PlayingTrumpet_mixamo_00608.bvh,rokoko:PlayingTrumpet,unknown,rokoko,,,,Playing Trumpet,,,608,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001138,rokoko_PlayingTrumpet_mixamo_00608_mirror,rokoko_PlayingTrumpet_mixamo_00608_mirror.bvh,rokoko:PlayingTrumpet,unknown,rokoko,,,,Playing Trumpet,,,608,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001139,rokoko_RescuingDeadFriend_mixamo_00342,rokoko_RescuingDeadFriend_mixamo_00342.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,342,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001140,rokoko_RescuingDeadFriend_mixamo_00342_mirror,rokoko_RescuingDeadFriend_mixamo_00342_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,342,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001141,rokoko_RescuingDeadFriend_mixamo_00373,rokoko_RescuingDeadFriend_mixamo_00373.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,373,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001142,rokoko_RescuingDeadFriend_mixamo_00373_mirror,rokoko_RescuingDeadFriend_mixamo_00373_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,373,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001143,rokoko_RescuingDeadFriend_mixamo_00404,rokoko_RescuingDeadFriend_mixamo_00404.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,404,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001144,rokoko_RescuingDeadFriend_mixamo_00404_mirror,rokoko_RescuingDeadFriend_mixamo_00404_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,404,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001145,rokoko_RescuingDeadFriend_mixamo_00684,rokoko_RescuingDeadFriend_mixamo_00684.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,684,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001146,rokoko_RescuingDeadFriend_mixamo_00684_mirror,rokoko_RescuingDeadFriend_mixamo_00684_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,684,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001147,rokoko_RescuingDeadFriend_mixamo_00721,rokoko_RescuingDeadFriend_mixamo_00721.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,721,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001148,rokoko_RescuingDeadFriend_mixamo_00721_mirror,rokoko_RescuingDeadFriend_mixamo_00721_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,721,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001149,rokoko_RescuingDeadFriend_mixamo_00746,rokoko_RescuingDeadFriend_mixamo_00746.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,746,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001150,rokoko_RescuingDeadFriend_mixamo_00746_mirror,rokoko_RescuingDeadFriend_mixamo_00746_mirror.bvh,rokoko:RescuingDeadFriend,unknown,rokoko,,,,Rescuing Dead Friend,,,746,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001151,rokoko_Shamwow_Guy_mixamo_00498,rokoko_Shamwow_Guy_mixamo_00498.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,498,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001152,rokoko_Shamwow_Guy_mixamo_00498_mirror,rokoko_Shamwow_Guy_mixamo_00498_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,498,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001153,rokoko_Shamwow_Guy_mixamo_00714,rokoko_Shamwow_Guy_mixamo_00714.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,714,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001154,rokoko_Shamwow_Guy_mixamo_00714_mirror,rokoko_Shamwow_Guy_mixamo_00714_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,714,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001155,rokoko_Shamwow_Guy_mixamo_00977,rokoko_Shamwow_Guy_mixamo_00977.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,977,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001156,rokoko_Shamwow_Guy_mixamo_00977_mirror,rokoko_Shamwow_Guy_mixamo_00977_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,977,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001157,rokoko_Shamwow_Guy_mixamo_01335,rokoko_Shamwow_Guy_mixamo_01335.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1335,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001158,rokoko_Shamwow_Guy_mixamo_01335_mirror,rokoko_Shamwow_Guy_mixamo_01335_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1335,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001159,rokoko_Shamwow_Guy_mixamo_01353,rokoko_Shamwow_Guy_mixamo_01353.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1353,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001160,rokoko_Shamwow_Guy_mixamo_01353_mirror,rokoko_Shamwow_Guy_mixamo_01353_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1353,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001161,rokoko_Shamwow_Guy_mixamo_01372,rokoko_Shamwow_Guy_mixamo_01372.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1372,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001162,rokoko_Shamwow_Guy_mixamo_01372_mirror,rokoko_Shamwow_Guy_mixamo_01372_mirror.bvh,rokoko:Shamwow_Guy,unknown,rokoko,,,,Shamwow Guy,,,1372,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001163,rokoko_ShoulderShimmy_mixamo_00162,rokoko_ShoulderShimmy_mixamo_00162.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,162,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001164,rokoko_ShoulderShimmy_mixamo_00162_mirror,rokoko_ShoulderShimmy_mixamo_00162_mirror.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,162,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001165,rokoko_ShoulderShimmy_mixamo_00477,rokoko_ShoulderShimmy_mixamo_00477.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,477,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001166,rokoko_ShoulderShimmy_mixamo_00477_mirror,rokoko_ShoulderShimmy_mixamo_00477_mirror.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,477,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001167,rokoko_ShoulderShimmy_mixamo_00592,rokoko_ShoulderShimmy_mixamo_00592.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,592,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001168,rokoko_ShoulderShimmy_mixamo_00592_mirror,rokoko_ShoulderShimmy_mixamo_00592_mirror.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,592,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001169,rokoko_ShoulderShimmy_mixamo_00659,rokoko_ShoulderShimmy_mixamo_00659.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,659,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001170,rokoko_ShoulderShimmy_mixamo_00659_mirror,rokoko_ShoulderShimmy_mixamo_00659_mirror.bvh,rokoko:ShoulderShimmy,unknown,rokoko,,,,Shoulder Shimmy,,,659,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001171,rokoko_Shrugging_mixamo_00674,rokoko_Shrugging_mixamo_00674.bvh,rokoko:Shrugging,unknown,rokoko,,,,Shrugging,,,674,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001172,rokoko_Shrugging_mixamo_00674_mirror,rokoko_Shrugging_mixamo_00674_mirror.bvh,rokoko:Shrugging,unknown,rokoko,,,,Shrugging,,,674,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001173,rokoko_Singer_mixamo_00867,rokoko_Singer_mixamo_00867.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,867,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001174,rokoko_Singer_mixamo_00867_mirror,rokoko_Singer_mixamo_00867_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,867,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001175,rokoko_Singer_mixamo_01139,rokoko_Singer_mixamo_01139.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1139,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001176,rokoko_Singer_mixamo_01139_mirror,rokoko_Singer_mixamo_01139_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1139,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001177,rokoko_Singer_mixamo_01301,rokoko_Singer_mixamo_01301.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1301,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001178,rokoko_Singer_mixamo_01301_mirror,rokoko_Singer_mixamo_01301_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1301,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001179,rokoko_Singer_mixamo_01331,rokoko_Singer_mixamo_01331.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1331,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001180,rokoko_Singer_mixamo_01331_mirror,rokoko_Singer_mixamo_01331_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1331,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001181,rokoko_Singer_mixamo_01381,rokoko_Singer_mixamo_01381.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1381,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001182,rokoko_Singer_mixamo_01381_mirror,rokoko_Singer_mixamo_01381_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1381,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001183,rokoko_Singer_mixamo_01432,rokoko_Singer_mixamo_01432.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1432,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001184,rokoko_Singer_mixamo_01432_mirror,rokoko_Singer_mixamo_01432_mirror.bvh,rokoko:Singer,unknown,rokoko,,,,Singer,,,1432,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001185,rokoko_SitDown_UseLaptop_mixamo_00108,rokoko_SitDown_UseLaptop_mixamo_00108.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,108,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001186,rokoko_SitDown_UseLaptop_mixamo_00108_mirror,rokoko_SitDown_UseLaptop_mixamo_00108_mirror.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,108,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001187,rokoko_SitDown_UseLaptop_mixamo_00149,rokoko_SitDown_UseLaptop_mixamo_00149.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,149,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001188,rokoko_SitDown_UseLaptop_mixamo_00149_mirror,rokoko_SitDown_UseLaptop_mixamo_00149_mirror.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,149,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001189,rokoko_SitDown_UseLaptop_mixamo_00857,rokoko_SitDown_UseLaptop_mixamo_00857.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,857,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001190,rokoko_SitDown_UseLaptop_mixamo_00857_mirror,rokoko_SitDown_UseLaptop_mixamo_00857_mirror.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,857,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
BVH-001191,rokoko_SitDown_UseLaptop_mixamo_00905,rokoko_SitDown_UseLaptop_mixamo_00905.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,905,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""}]",,,,missing,unverified,,
BVH-001192,rokoko_SitDown_UseLaptop_mixamo_00905_mirror,rokoko_SitDown_UseLaptop_mixamo_00905_mirror.bvh,rokoko:SitDown_UseLaptop,unknown,rokoko,,,,Sit Down Use Laptop,,,905,unknown,,,mixamorig,"[{""status"":""inferred"",""type"":""extract_frame""},{""status"":""filename_inferred"",""type"":""retarget""},{""status"":""paired_member_present"",""type"":""mirror""}]",,,,missing,derived_mirror,,
